-93.4099122590,-45.9542204036,3.73399848041099,-2.69830971846253,-0.0671928194696018,0
-94.1766916530,-46.3267328321,3.67115767144587,-2.6961485950469,-0.0679052927115663,0.852476479641098
-94.9430182050,-46.7070233309,3.60455390944151,-2.69469025402845,-0.0692158810927853,1.70797472499692
-95.7086518130,-47.0920558062,3.53803769852432,-2.69364471853083,-0.07119209962777,2.56497229135573
-96.4774456801,-47.4771424024,3.47067074651498,-2.69222637566473,-0.0735610578206782,3.42481861287411
-97.2535957020,-47.8575158540,3.39505591383573,-2.69099289292957,-0.0757080781788122,4.28916392536212
-98.0305031304,-48.2349066069,3.31625557435083,-2.68982087166848,-0.0769987710496478,5.15288201167078
-98.8007860132,-48.6135723850,3.24500972529943,-2.68862773298935,-0.0771183666092872,6.01120799355692
-99.5670872488,-48.9938265998,3.17643918603564,-2.68801412749009,-0.0762865387654307,6.86666743238709
-100.3342652074,-49.3747893460,3.09988427981234,-2.68669853458907,-0.0750269135905372,7.7232271992192
-101.1107646857,-49.7569916388,3.02370169076178,-2.68539448430664,-0.0737003127042244,8.58869241076127
-101.8887748899,-50.1460372303,2.95427599357735,-2.68462666153509,-0.0722690488419131,9.45855237082833
-102.6623647520,-50.5349751748,2.88953242175289,-2.68410035669001,-0.0704463019333663,10.3244126363434
-103.4277218645,-50.9248087791,2.82740137274618,-2.68398859688413,-0.0681970284082024,11.1833315781774
-104.1930299544,-51.3153202936,2.76506293302654,-2.68386592129971,-0.0659111645084284,12.0425147457771
-104.9645000957,-51.7101042734,2.69900680633766,-2.68374753638349,-0.0640735036083299,12.9091291753588
-105.7378260749,-52.1056785782,2.63791451899249,-2.68368753082321,-0.06294099537718,13.7777557353687
-106.5087536793,-52.5038790937,2.58309851101613,-2.68358727946755,-0.0625126513945563,14.6454498184836
-107.2791342655,-52.8989774924,2.52748350257531,-2.6836604925578,-0.0627229585781736,15.5112378942948
-108.0471297692,-53.2967854720,2.46741435964672,-2.68343404667664,-0.0635876613662014,16.3761473012701
-108.8189508554,-53.6953468638,2.40350637426818,-2.68323335963715,-0.0650763941399496,17.2448008410468
-109.5940144525,-54.0926029106,2.33810363373007,-2.68300563807787,-0.0669771526894668,18.1157405325282
-110.3682703428,-54.4886385809,2.27582229493503,-2.68247615206292,-0.068981692776074,18.9854050862198
-111.1408303425,-54.8829578732,2.21208802371255,-2.68209185032836,-0.0707704790534062,19.8527785106349
-111.9137417632,-55.2752041107,2.14316558156382,-2.68162145634659,-0.0722094118324821,20.719524825934
-112.6868731227,-55.6697192087,2.07218111472666,-2.6808131387834,-0.0732705412863618,21.5874961742434
-113.4619354900,-56.0660782782,2.00235700641515,-2.68046697176549,-0.0738814899407569,22.4580260044012
-114.2351921544,-56.4597556500,1.93485868414388,-2.67998517810387,-0.0739454149052356,23.3257285698798
-115.0084997758,-56.8533434752,1.8661434625533,-2.67937734671889,-0.0734714273016036,24.1934359246389
-115.7806411855,-57.2505456727,1.79624005675015,-2.67923046275961,-0.0725991260993227,25.0617515021768
-116.5516515562,-57.6487363122,1.72933220780482,-2.67905071002161,-0.0716203070149064,25.9295145903725
-117.3233477474,-58.0474694360,1.6659864223233,-2.67906768455112,-0.0709140383760113,26.7981359782952
-118.1001368722,-58.4410084504,1.59773825063897,-2.67872580680455,-0.0707488996858526,27.6689254477749
-118.8763735429,-58.8380307348,1.52893242358954,-2.6781211996031,-0.0712507934547202,28.5408027689941
-119.6529602457,-59.2378140866,1.46068018415313,-2.677624757863,-0.0722951240082819,29.4142520436444
-120.4327639040,-59.6353078040,1.39017137734571,-2.67664260081201,-0.0735747746715846,30.2895205743671
-121.2081302064,-60.0349685950,1.31876430813919,-2.67493407137497,-0.0748063612046326,31.1618288058889
-121.9788398747,-60.4382619677,1.24695220872118,-2.67352522110001,-0.0758585335722224,32.0316787568426
-122.7443363563,-60.8430438114,1.17521898155145,-2.67198863292945,-0.0768630284171456,32.8976078557499
-123.5064561479,-61.2422702216,1.10314563741179,-2.67068183514063,-0.0780259187840363,33.7579614478443
-124.2669407285,-61.6406128185,1.03062199677746,-2.66958307378376,-0.0793367250548815,34.6164564227232
-125.0246348607,-62.0407220115,0.956072925992927,-2.66883783066546,-0.080564989139356,35.4733039962486
-125.7816697686,-62.4397434278,0.87803426361711,-2.66835983133187,-0.0812953671767505,36.3290609374654
-126.5298037595,-62.8350170730,0.804821587760159,-2.66744972860456,-0.0813408411510614,37.1751966966116
-127.2654398119,-63.2228611489,0.741746311093522,-2.66664000534399,-0.0809282450707263,38.006811648848
-128.0035149628,-63.6048166372,0.672454946403136,-2.66615750708657,-0.0805262648647388,38.8378621427437
