time,acceleration,velocity
15.5,-0.163629036290356,8.95524702580645
15.6,-0.164580713709626,8.93878895443549
15.7,-0.159076125000031,8.92288134193548
15.8,-0.147115270161251,8.90816981491936
15.9,-0.128698149193571,8.8953
16,-0.121663401315804,8.88313365986842
16.1,-0.121663401315804,8.87096731973684
16.2,-0.127150914473653,8.85825222828947
16.3,-0.127891993421088,8.84546302894737
16.4,-0.123886638157824,8.83307436513158
16.5,-0.115134848684271,8.82156088026316
16.6,-0.101636625000019,8.81139721776315
16.7,-0.0833919671052286,8.80305802105263
16.8,-0.0604008750000062,8.79701793355263
16.9,-0.0326633486841921,8.79375159868421
17,-0.00017938815791041,8.79373365986842
17.1,0.120018586356725,8.80573551850409
17.2,0.300335919519572,8.83576911045605
17.3,0.444007703883607,8.88016988084441
17.4,0.55103393944794,8.93527327478921
17.5,0.621414626213728,8.99741473741058
17.6,0.65514976418001,9.06292971382858
17.7,0.652239353346751,9.12815364916325
17.8,0.612683393714999,9.18942198853475
17.9,0.53648188528344,9.2430701770631
18,0.423634828053245,9.28543365986842
18.1,0.339745936721947,9.31940825354062
18.2,0.339745936721947,9.35338284721281
18.3,0.309745936721947,9.38435744088501
18.4,0.279745936721947,9.4123320345572
18.5,0.249745936721947,9.4373066282294
18.6,0.219745936721947,9.45928122190159
18.7,0.189745936721947,9.47825581557378
18.8,0.159745936721947,9.49423040924598
18.9,0.129745936721947,9.50720500291817
19,0.0997459367219469,9.51717959659037
19.1,0.0697459367219469,9.52415419026256
19.2,0.0397459367219469,9.52812878393476
19.3,0.00974593672194693,9.52910337760695
19.4,0,9.52910337760695
19.5,0,9.52910337760695
19.6,0,9.52910337760695
19.7,0,9.52910337760695
19.8,0,9.52910337760695
19.9,0,9.52910337760695
20,0,9.52910337760695
20.1,0,9.52910337760695
20.2,0,9.52910337760695
20.3,0,9.52910337760695
20.4,0,9.52910337760695
20.5,0,9.52910337760695
20.6,0,9.52910337760695
20.7,0,9.52910337760695
20.8,0,9.52910337760695
20.9,0,9.52910337760695
21,0,9.52910337760695
21.1,0,9.52910337760695
21.2,0,9.52910337760695
21.3,0,9.52910337760695
21.4,0,9.52910337760695
21.5,0,9.52910337760695
21.6,0,9.52910337760695
21.7,0,9.52910337760695
21.8,0,9.52910337760695
21.9,0,9.52910337760695
22,0,9.52910337760695
22.1,0,9.52910337760695
22.2,0,9.52910337760695
22.3,0,9.52910337760695
22.4,0,9.52910337760695
22.5,0,9.52910337760695
22.6,0,9.52910337760695
22.7,0,9.52910337760695
22.8,0,9.52910337760695
22.9,0,9.52910337760695
23,0,9.52910337760695
23.1,0,9.52910337760695
23.2,0,9.52910337760695
23.3,0,9.52910337760695
23.4,0,9.52910337760695
23.5,0,9.52910337760695
23.6,0,9.52910337760695
23.7,0,9.52910337760695
23.8,0,9.52910337760695
23.9,0,9.52910337760695
24,0,9.52910337760695
24.1,0,9.52910337760695
24.2,0,9.52910337760695
24.3,0,9.52910337760695
24.4,0,9.52910337760695
24.5,0,9.52910337760695
24.6,0,9.52910337760695
24.7,0,9.52910337760695
24.8,0,9.52910337760695
24.9,0,9.52910337760695
25,0,9.52910337760695
25.1,0,9.52910337760695
25.2,0,9.52910337760695
25.3,0,9.52910337760695
25.4,0,9.52910337760695
25.5,0,9.52910337760695
25.6,0,9.52910337760695
25.7,0,9.52910337760695
25.8,0,9.52910337760695
25.9,0,9.52910337760695
26,0,9.52910337760695
26.1,0,9.52910337760695
26.2,0,9.52910337760695
26.3,0,9.52910337760695
26.4,0,9.52910337760695
26.5,0,9.52910337760695
26.6,0,9.52910337760695
26.7,0,9.52910337760695
26.8,0,9.52910337760695
26.9,0,9.52910337760695
27,0,9.52910337760695
27.1,0,9.52910337760695
27.2,0,9.52910337760695
27.3,0,9.52910337760695
27.4,-0.0202540632780531,9.52910337760695
27.5,-0.0452540632780531,9.52457797127915
27.6,-0.0702540632780531,9.51755256495134
27.7,-0.0952540632780531,9.50802715862354
27.8,-0.120254063278053,9.49600175229573
27.9,-0.145254063278053,9.48147634596793
28,-0.170254063278053,9.46445093964012
28.1,-0.195254063278053,9.44492553331231
28.2,-0.220254063278053,9.42290012698451
28.3,-0.245254063278053,9.3983747206567
28.4,-0.270254063278053,9.3713493143289
28.5,-0.295254063278053,9.34182390800109
28.6,-0.320254063278053,9.30979850167329
28.7,-0.345254063278053,9.27527309534548
28.8,-0.370254063278053,9.23824768901768
28.9,-0.395254063278053,9.19872228268987
29,-0.420254063278053,9.15669687636207
29.1,-0.445254063278053,9.11217147003426
29.2,-0.470254063278053,9.06514606370646
29.3,-0.495254063278053,9.01562065737865
29.4,-0.520254063278053,8.96359525105085
29.5,-0.545254063278053,8.90906984472304
29.6,-0.570254063278053,8.85204443839524
29.7,-0.595254063278053,8.79251903206743
29.8,-0.620254063278053,8.73049362573962
29.9,-0.645254063278053,8.66596821941182
30,-0.670254063278053,8.59894281308401
30.1,-0.695254063278053,8.52941740675621
30.2,-0.720254063278053,8.4573920004284
30.3,-0.745254063278053,8.3828665941006
30.4,-0.770254063278053,8.30584118777279
30.5,-0.795254063278053,8.22631578144499
30.6,-0.820254063278054,8.14429037511718
30.7,-0.845254063278054,8.05976496878938
30.8,-0.870254063278054,7.97273956246157
30.9,-0.895254063278054,7.88321415613377
31,-0.920254063278054,7.79118874980596
31.1,-0.945254063278054,7.69666334347816
31.2,-0.970254063278054,7.59963793715035
31.3,-0.995254063278054,7.50011253082254
31.4,-1.02025406327805,7.39808712449474
31.5,-1.04525406327805,7.29356171816693
31.6,-1.07025406327805,7.18653631183913
31.7,-1.09525406327805,7.07701090551132
31.8,-1.12025406327805,6.96498549918352
31.9,-1.14525406327805,6.85046009285571
32,-1.17025406327805,6.73343468652791
32.1,-1.19525406327805,6.6139092802001
32.2,-1.22025406327805,6.4918838738723
32.3,-1.24525406327805,6.36735846754449
32.4,-1.27025406327805,6.24033306121669
32.5,-1.29525406327805,6.11080765488888
32.6,-1.32025406327805,5.97878224856108
32.7,-1.34525406327805,5.84425684223327
32.8,-1.37025406327805,5.70723143590546
32.9,-1.39525406327805,5.56770602957766
33,-1.42025406327805,5.42568062324985
33.1,-1.44525406327805,5.28115521692205
33.2,-1.47025406327805,5.13412981059424
33.3,-1.49525406327805,4.98460440426644
33.4,-1.52025406327805,4.83257899793863
33.5,-1.54525406327805,4.67805359161083
33.6,-1.57025406327805,4.52102818528302
33.7,-1.59525406327805,4.36150277895522
33.8,-1.62025406327805,4.19947737262741
33.9,-1.64525406327805,4.03495196629961
34,-1.67025406327805,3.8679265599718
34.1,-1.69525406327805,3.698401153644
34.2,-1.72025406327805,3.52637574731619
34.3,-1.74525406327805,3.35185034098839
34.4,-1.77025406327805,3.17482493466058
34.5,-1.79525406327805,2.99529952833278
34.6,-1.82025406327805,2.81327412200497
34.7,-1.84525406327805,2.62874871567717
34.8,-1.87025406327805,2.44172330934936
34.9,-1.89525406327805,2.25219790302156
35,-1.92025406327805,2.06017249669375
35.1,-1.94525406327805,1.86564709036595
35.2,-1.97025406327805,1.66862168403814
35.3,-1.99525406327805,1.46909627771034
35.4,-2.02025406327805,1.26707087138253
35.5,-2.04525406327805,1.06254546505473
35.6,-2.07025406327805,0.85552005872692
35.7,-2.09525406327805,0.645994652399115
35.8,-2.12025406327805,0.43396924607131
35.9,-2.14525406327805,0.219443839743505
36,-2.17025406327805,0.0024184334157005
36.1,-2.17025406327805,0
