space_error,speed_error,ego_speed,ego_acceleration,front_speed,front_acceleration,reward
40.5104711758187,-0.469012914910161,9.27001482291016,0.863004254137666,8.801001908,-1.545527744,1.76097772784904
40.4094464086247,-0.678984848334315,9.32135731033432,0.485343869782075,8.642372462,-1.586294465,1.44423504909537
40.2839001593327,-0.806064156757826,9.28697085175783,-1.21533554557855,8.480906695,-1.61465767,1.12868145261135
40.3503339766235,-0.861077567475904,9.1787322764759,-1.15484806039046,8.317654709,-1.632519864,0.342238476920759
40.19084266338,-0.91179116910101,9.06519644710101,-1.27251852156554,8.153405278,-1.642494304,0.372086044845024
40.0942439153169,-0.951835143951924,8.94048803595192,-1.23577256003522,7.988652892,-1.647523862,0.403408628323309
39.9453889406044,-0.969213570957143,8.79283343695714,-1.22929381310033,7.823619866,-1.650330258,0.435365893865064
39.9015796316102,-1.02693081705369,8.68521685205369,-1.1788811936407,7.658286035,-1.653338307,0.467523940689962
39.8312702957932,-1.08787113431319,8.58029906031319,-1.16300591049023,7.492427926,-1.658581098,0.496564855412735
39.6200397466485,-1.14069103609667,8.46638441809667,-1.12722297278109,7.325693382,-1.667345437,0.515334868352572
39.3480255318376,-1.16183499553599,8.31950379153599,-1.23621730043424,7.157668796,-1.680245856,0.537983492764188
39.2769275903817,-1.20998563926739,8.19791988926739,-1.18560457747329,6.98793425,-1.697345468,0.561721684926274
39.2952214094139,-1.27645628800419,8.09256180300419,-1.16537766567994,6.816105515,-1.718287348,0.58310338340844
38.9667412806769,-1.33629204473656,7.97815631573656,-1.13465415563612,6.641864271,-1.742412441,0.6031942342471
39.0093259945772,-1.39973613259648,7.86471481159648,-1.13417091017649,6.464978679,-1.768855918,0.62921028025431
38.822632157809,-1.46819590382229,7.75351201282229,-1.10125081788309,6.285316109,-1.796625697,0.658111133897294
38.6064778682491,-1.53604834333162,7.63886954333162,-1.17466850447929,6.1028212,-1.824949091,0.68824565121177
38.360311009305,-1.60471449273024,7.52221296773024,-1.16241962311017,5.917498475,-1.853227248,0.717770245800732
38.2837432997959,-1.67840696462122,7.40781123062122,-1.12982927952724,5.729404266,-1.880942093,0.747004282013691
37.9763865969058,-1.75613921986256,7.29476529486256,-1.12965474997667,5.538626075,-1.907781912,0.780521051155395
37.8389641909378,-1.83865433118245,7.18391805918245,-1.0959939922422,5.345263728,-1.933623469,0.81203046437727
37.6705584450171,-1.92666275446019,7.07608261146019,-1.06437818565483,5.149419857,-1.958438708,0.843100265523282
37.471496170016,-2.0120664621947,6.9632731941947,-1.14221708733715,4.951206732,-1.982131253,0.873356647981991
37.2410997636719,-2.10094292552439,6.85171644352439,-1.09532801185568,4.750773518,-2.004332143,0.89966225088511
37.1116511113183,-2.20453502226499,6.75288811126499,-1.09724904537002,4.548353089,-2.024204289,0.917412953102292
36.819631691558,-2.30202411442353,6.64634603742353,-1.05878536166758,4.344321923,-2.040311658,0.932239901802313
36.4966172460706,-2.39141407787659,6.53059535887659,-1.0456291727873,4.139181281,-2.051406421,0.946466811849008
36.2071092910678,-2.48827688769359,6.42183272869359,-1.11632157031582,3.933555841,-2.056254398,0.959256649996599
36.1568892870914,-2.58556387091158,6.31379381191158,-1.06748528804423,3.728229941,-2.053259003,0.971304277834069
35.7399048365008,-2.69418252124412,6.21829090124412,-1.0582132036456,3.52410838,-2.041215613,0.964940721975073
35.492348284763,-2.78258153809365,6.10473667909365,-1.02016048322657,3.322155141,-2.019532388,0.944392695779884
35.2146850985808,-2.89004551938566,6.01337351038566,-1.00653957016389,3.123327991,-1.988271493,0.925489312784304
34.9073722970605,-2.97945232189206,5.90798294789206,-1.08518857687223,2.928530626,-1.947973652,0.904246933914041
34.5702041474646,-3.06475705998042,5.80335799598042,-1.00632071824149,2.738600936,-1.899296903,0.883693388231906
34.2046005955179,-3.14962430110327,5.70396881910327,-0.991389260814033,2.554344518,-1.842564183,0.841627585280401
34.010989314553,-3.21890899088684,5.59551854988684,-0.983216259576698,2.376609559,-1.77734959,0.776002733699326
33.4461382434764,-3.29184563077601,5.49813666977601,-0.961914495102883,2.206291039,-1.703185198,0.706315024994626
33.1987787463743,-3.3561396829963,5.4004720529963,-0.982380627900856,2.04433237,-1.619586688,0.632954131130571
32.9265652664821,-3.41160434728118,5.30337531528118,-0.961287863240669,1.891770968,-1.525614026,0.554842360770152
32.5779755432915,-3.4592872147399,5.2089825267399,-0.940477970926873,1.749695312,-1.420756551,0.471481662316671
32.2602964652455,-3.50658702413579,5.12573656313579,-0.919646188433428,1.619149539,-1.305457731,0.385319033504233
31.7215944259628,-3.53440488521484,5.03541295421484,-0.900172940219921,1.501008069,-1.181414706,0.298028162490051
