-5.7358960681895e-12
-3.15232616073968e-12
-5.6941968578542e-12
-3.12627225483519e-12
3.55273596461248e-11
1.77884385772081e-11
3.64358788342589e-11
1.82286253879204e-11
-1.05308025176952e-26
-8.61603340404743e-27
-1.05307153940203e-26
-8.61595733902383e-27
-1.13058780955066e-26
-9.2433617000546e-27
-1.13076399345561e-26
-9.24479235745268e-27
